satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,sat_altitude_km_satchecker,solar_elevation_deg_satchecker,solar_azimuth_deg_satchecker,illuminated,international_designator,potentially_discrepant
HULIANWANG DIGUI-07,62329,2025-03-19T21:46:38.000Z,2.0,3.6,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,147.3,50.3,,,,0.0,5.0,,,Limiting magnitude not recorded,,,146.79212,49.9187867,1125.211602,-0.0294693,0.3672086,0.0516846,56.7967949,85.078031,96.3893106,1121.782704,-29.2755648,312.5839225,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:47:21.000Z,2.0,3.7,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,152.7,65.6,,,,0.0,5.0,,,Limiting magnitude not recorded,,,152.015253,65.3293996,1160.424753,1.6412178,0.3418109,0.0766551,67.8970566,73.9831755,19.5017356,1122.316715,-29.3590165,312.7657984,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:47:26.000Z,2.0,3.9,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,159.4,73.7,,,,0.0,5.0,,,Limiting magnitude not recorded,,,152.991096,67.0239994,1169.083625,1.821624,0.3359161,0.0809784,69.1895732,72.3207601,17.7520941,1122.379394,-29.3687043,312.786966,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:48:17.000Z,2.0,4.3,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,182.3,81.9,,,,0.0,5.0,,,Limiting magnitude not recorded,,,180.2788475,81.7903117,1304.203178,3.3902506,0.2158761,0.1831554,81.466168,56.568806,9.8736548,1123.02281,-29.4673294,313.0031051,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:48:43.000Z,2.0,4.3,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,239.4,84.5,,,,0.0,5.0,,,Limiting magnitude not recorded,,,237.1257713,84.6567027,1400.412409,3.9887117,-0.030021,0.2472281,86.8368404,49.7225061,8.3578838,1123.352059,-29.5174752,313.1134547,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:48:55.000Z,2.0,4.2,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,265.5,83.4,,,,0.0,5.0,,,Limiting magnitude not recorded,,,264.0061081,83.620432,1449.707262,4.2228911,-0.1300905,0.1949858,89.0941868,46.8449815,7.8626346,1123.503903,-29.540589,313.1644221,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:49:45.000Z,2.0,4.4,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,299.8,74.9,,,,0.0,5.0,,,Limiting magnitude not recorded,,,299.5473793,75.1461196,1680.825005,4.9650617,-0.1694525,0.0650036,97.1124357,36.5764804,6.5384586,1124.133173,-29.6366875,313.377036,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:50:41.000Z,2.0,5.9,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,307.6,66.4,,,,0.0,5.0,,,Limiting magnitude not recorded,,,307.5288515,66.6157839,1974.387899,5.4755665,-0.1355301,0.0316965,103.9234637,27.717667,5.7872993,1124.824934,-29.7439171,313.6156437,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-19T21:51:23.000Z,2.0,5.7,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,310.1,61.2,,,,0.0,5.0,,,Limiting magnitude not recorded,,,310.0520186,61.3792647,2209.803941,5.7193282,-0.1146939,0.0216729,107.937532,22.3899399,5.4698829,1125.329323,-29.8240597,313.7949329,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-22T21:41:00.000Z,2.0,3.9,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,132.5,18.6,,,,0.0,5.0,,,Limiting magnitude not recorded,,,131.6647501,27.7742852,1217.386567,-2.3895932,0.3226846,-0.0153012,56.0879395,66.0590603,200.2314458,1129.027734,-27.6746017,312.0254121,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-22T21:43:06.000Z,2.0,3.7,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,129.0,60.0,,,,0.0,5.0,,,Limiting magnitude not recorded,,,124.6617449,71.9276911,1208.260762,2.2614009,0.3231093,-0.0527738,81.1854395,67.5209444,346.7433312,1130.78534,-27.9206588,312.5497063,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-22T21:43:48.000Z,2.0,4.2,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,122.6,76.0,,,,0.0,5.0,,,Limiting magnitude not recorded,,,104.3441521,84.0728848,1329.723869,3.4640572,0.2393016,-0.1357994,89.5870294,55.2817038,353.8637626,1131.380319,-28.0022197,312.7250093,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-22T21:44:46.000Z,2.0,5.3,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,18.6,86.8,,,,0.0,5.0,,,Limiting magnitude not recorded,,,332.3796916,80.7912191,1565.863564,4.5848963,-0.1955035,-0.0652355,98.853298,41.6352038,357.8605893,1132.196079,-28.1144715,312.9675387,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-22T21:45:04.000Z,2.0,4.8,0.5,50.6,-4.73,100.0,7.5,none,VISUAL,CLEAR,0000-0002-7093-7320,339.9,83.5,,,,0.0,5.0,,,Limiting magnitude not recorded,,,327.26067,77.3767744,1650.661946,4.830354,-0.1831985,-0.0432449,101.198501,38.1323822,358.6109774,1132.446276,-28.1492183,313.0429115,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:40:59.000Z,1.0,4.13,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,114.4,16.6,,,,0.0,5.0,,,Limiting magnitude not recorded,,,114.1413903,16.6429229,1366.770899,-2.5296585,0.276583,-0.0671974,70.9333653,53.0953659,232.1720579,1139.880427,-32.2992595,310.7381833,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:04.000Z,1.0,4.08,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,114.1,18.0,,,,0.0,5.0,,,Limiting magnitude not recorded,,,113.7836486,18.0366996,1354.471649,-2.3893993,0.2808981,-0.0694025,71.4627888,53.9874586,234.0741029,1139.938741,-32.3106626,310.7588036,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:09.000Z,1.0,4.08,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,113.7,19.4,,,,0.0,5.0,,,Limiting magnitude not recorded,,,113.4112361,19.451631,1342.883151,-2.245336,0.2850354,-0.0716665,72.0141273,54.859986,236.09298,1139.997415,-32.3220622,310.7794293,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:14.000Z,1.0,4.05,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,113.3,20.8,,,,0.0,5.0,,,Limiting magnitude not recorded,,,113.0233183,20.886749,1332.024268,-2.0975756,0.2889678,-0.0739895,72.5871913,55.7081874,238.234566,1140.056442,-32.3334583,310.8000604,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:18.000Z,1.0,4.0,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,113.0,22.0,,,,0.0,5.0,,,Limiting magnitude not recorded,,,112.7012208,22.048638,1323.874781,-1.9767932,0.2919474,-0.0758901,73.0610858,56.3657742,240.0397533,1140.103911,-32.3425726,310.816569,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:24.000Z,1.0,3.96,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,112.5,23.7,,,,0.0,5.0,,,Limiting magnitude not recorded,,,112.1973058,23.8130181,1312.567378,-1.791513,0.2961065,-0.078811,73.7971901,57.3105812,242.9060835,1140.175521,-32.3562398,310.8413385,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:30.000Z,1.0,3.96,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,112.0,25.5,,,,0.0,5.0,,,Limiting magnitude not recorded,,,111.6668743,25.6011316,1302.385773,-1.6015863,0.2998501,-0.0818151,74.5627896,58.1964546,245.9673521,1140.247605,-32.3699019,310.8661157,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:35.000Z,1.0,3.93,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,111.5,27.0,,,,0.0,5.0,,,Limiting magnitude not recorded,,,111.2031937,27.1074528,1294.780547,-1.4400267,0.3026181,-0.0843817,75.2224972,58.8819692,248.6688295,1140.308027,-32.3812829,310.8867691,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:40.000Z,1.0,3.91,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,111.0,28.5,,,,0.0,5.0,,,Limiting magnitude not recorded,,,110.718518,28.626768,1287.990014,-1.2757293,0.3050381,-0.0870051,75.9011079,59.512793,251.505783,1140.368762,-32.3926606,310.907428,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:45.000Z,1.0,3.89,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,110.5,30.1,,,,0.0,5.0,,,Limiting magnitude not recorded,,,110.2115283,30.1572605,1282.027274,-1.108958,0.3070845,-0.0896848,76.5977043,60.082532,254.4741022,1140.429802,-32.4040346,310.9280922,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:50.000Z,1.0,3.89,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,110.0,31.6,,,,0.0,5.0,,,Limiting magnitude not recorded,,,109.6808007,31.6969891,1276.90403,-0.9399994,0.3087333,-0.0924204,77.3112548,60.5849303,257.5665177,1140.491139,-32.415405,310.9487617,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:55.000Z,1.0,3.95,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,109.4,33.2,,,,0.0,5.0,,,Limiting magnitude not recorded,,,109.124783,33.2439347,1272.630387,-0.7691565,0.3099625,-0.0952116,78.0406376,61.0140698,260.7723812,1140.552765,-32.4267719,310.9694367,True,2024-240G,False
HULIANWANG DIGUI-07,62329,2025-03-24T18:41:57.000Z,1.0,4.15,0.2,43.65,41.43,2030.0,7.5,MMT9,CMOS,CLEAR,0000-0002-7093-7320,109.3,33.8,,,,0.0,5.0,,,Limiting magnitude not recorded,,,108.8949282,33.8642469,1271.160825,-0.7003647,0.310332,-0.0963436,78.3365467,61.1639802,262.0833956,1140.577494,-32.4313176,310.9777081,True,2024-240G,False
